"review.id","review.review_data","review.rating","review.title","review.review","review.verified_purchase","product.position.page","product.position.position","product.position.global_position","product.asin","product.price.discounted","product.price.current_price","product.price.currency","product.price.before_price","product.price.savings_amount","product.price.savings_percent","product.reviews.total_reviews","product.reviews.rating","product.url","product.score","product.sponsored","product.amazonChoice","product.bestSeller","product.amazonPrime","product.title","product.thumbnail"
"RXQIE5WERZFF7","Reviewed in the United States on September 24, 2021",5,"New Specs Are Great","Ordered for my fiance he says the effects are much better than the previous year.",true,1,13,"113","B096NCZ9G2",true,39.88,"USD",59.99,20.11,33.52,400,4.6,"https://www.amazon.com/dp/B096NCZ9G2","1840.00",false,false,true,false,"Madden NFL 22 - Xbox One","https://m.media-amazon.com/images/I/61omsKhOlPS._AC_UY218_.jpg"
"RP5HT9B6XEFIT","Reviewed in the United States on October 22, 2021",4,"Game Memory","Works as intended. Should have been a 2T for the price I’m paying.",true,1,14,"114","B01BV13S7S",true,107.69,"USD",149.99,42.3,28.2,48793,4.8,"https://www.amazon.com/dp/B01BV13S7S","234206.40",false,false,false,false,"Seagate (STEA4000402) Game Drive for Xbox 4TB External Hard Drive Portable HDD – Designed for Xbox One ,Green","https://m.media-amazon.com/images/I/81dGAGz+BQL._AC_UY218_.jpg"
"R28UCTWYPK4N3E","Reviewed in the United States on October 22, 2021",4,"Works but expensive","Works but expensive otherwise would give 5 stars",true,1,14,"114","B01BV13S7S",true,107.69,"USD",149.99,42.3,28.2,48793,4.8,"https://www.amazon.com/dp/B01BV13S7S","234206.40",false,false,false,false,"Seagate (STEA4000402) Game Drive for Xbox 4TB External Hard Drive Portable HDD – Designed for Xbox One ,Green","https://m.media-amazon.com/images/I/81dGAGz+BQL._AC_UY218_.jpg"
"RCH6HCZPVHCWP","Reviewed in the United States on October 21, 2021",5,"Seagate Game Drive 🔥","It’s fast and works perfect 👍",true,1,14,"114","B01BV13S7S",true,107.69,"USD",149.99,42.3,28.2,48793,4.8,"https://www.amazon.com/dp/B01BV13S7S","234206.40",false,false,false,false,"Seagate (STEA4000402) Game Drive for Xbox 4TB External Hard Drive Portable HDD – Designed for Xbox One ,Green","https://m.media-amazon.com/images/I/81dGAGz+BQL._AC_UY218_.jpg"
"R2JAFTVC7NIGVE","Reviewed in the United States on October 21, 2021",5,"Useful Tool","I bought this thinking I needed to transfer files from old Xbox One to new Xbox One X but found out all files are uploaded to cloud. I later use this to store games that I normally install/uninstall so I placed a few favorite games I'll replay w/o the hassle of either choice. I was able to store games like Dead or Alive 5 Last Round w/ 507 characters + costumes which on internal hard drive will cause a slow lag so it was store on this external hard drive instead and Dead or Alive 6 w/ 217 characters + costumes. I read reviews on external hard drive with pros and cons so it's no big deal if it messes up later or last a lifetime.",true,1,14,"114","B01BV13S7S",true,107.69,"USD",149.99,42.3,28.2,48793,4.8,"https://www.amazon.com/dp/B01BV13S7S","234206.40",false,false,false,false,"Seagate (STEA4000402) Game Drive for Xbox 4TB External Hard Drive Portable HDD – Designed for Xbox One ,Green","https://m.media-amazon.com/images/I/81dGAGz+BQL._AC_UY218_.jpg"
"R2E2ZSOK69A0TP","Reviewed in the United States on October 20, 2021",5,"Great product","This is a very solid product! Worth the money. It is state of the art and has its own built in heat sink. That’s amazing. One thing I don’t like is the packaging. It’s just sitting there and it isn’t even locked into place or fastened down. It will just fall right out of the package without warning. Be careful everyone. For such a pricey item, it should at least be in a plastic inset that holds it into place.",true,1,14,"114","B01BV13S7S",true,107.69,"USD",149.99,42.3,28.2,48793,4.8,"https://www.amazon.com/dp/B01BV13S7S","234206.40",false,false,false,false,"Seagate (STEA4000402) Game Drive for Xbox 4TB External Hard Drive Portable HDD – Designed for Xbox One ,Green","https://m.media-amazon.com/images/I/81dGAGz+BQL._AC_UY218_.jpg"
"R256RRT2938AL1","Reviewed in the United States on October 20, 2021",4,"Works Great But","works great but it want let you play some newer games on it. It says you can download them to it but you have to move them over to your Xbox internal storage but other than that it works great on all other games.",true,1,14,"114","B01BV13S7S",true,107.69,"USD",149.99,42.3,28.2,48793,4.8,"https://www.amazon.com/dp/B01BV13S7S","234206.40",false,false,false,false,"Seagate (STEA4000402) Game Drive for Xbox 4TB External Hard Drive Portable HDD – Designed for Xbox One ,Green","https://m.media-amazon.com/images/I/81dGAGz+BQL._AC_UY218_.jpg"
"R2F1GAP4JBNJEH","Reviewed in the United States on October 20, 2021",5,"It's exactly what you think it is","Way too expensive but increases internal storage capacity for the Xbox series x by 1tb.. essential if you're running the latest games.",true,1,14,"114","B01BV13S7S",true,107.69,"USD",149.99,42.3,28.2,48793,4.8,"https://www.amazon.com/dp/B01BV13S7S","234206.40",false,false,false,false,"Seagate (STEA4000402) Game Drive for Xbox 4TB External Hard Drive Portable HDD – Designed for Xbox One ,Green","https://m.media-amazon.com/images/I/81dGAGz+BQL._AC_UY218_.jpg"
"R1ZMQI71C2NCSC","Reviewed in the United States on October 20, 2021",5,"Good","Exactly wat we needed",true,1,14,"114","B01BV13S7S",true,107.69,"USD",149.99,42.3,28.2,48793,4.8,"https://www.amazon.com/dp/B01BV13S7S","234206.40",false,false,false,false,"Seagate (STEA4000402) Game Drive for Xbox 4TB External Hard Drive Portable HDD – Designed for Xbox One ,Green","https://m.media-amazon.com/images/I/81dGAGz+BQL._AC_UY218_.jpg"
"R1ZM4GJCT6VT9V","Reviewed in the United States on October 20, 2021",4,"Fast But Weird Setup","I was really wanting this from the time I bought my Xbox Series X and finally got it. 1 terabyte is just not enough storage, and frankly, this additional terabyte hardly slakes my thirst for more storage. Games are getting so big, now, I may still have to add USB storage.This device is fast. Load times are noticeably faster. But the set up is weird. The instructions come in the way of a simple graphical sheet that seems to indicate you just plug it in, so I did what most people would do and powered down my unit and plugged this in. After powering up, I transferred some of my games and apps from the internal drive to this without problem.However, when I went to play a game or start an app that I had transferred to the Seagate, I got an error that it would not run. After some sleuthing online, I found someone in a forum relating that he was told to leave the power on while plugging in the device. So I powered down the Xbox, took the Seagate out, powered up the Xbox, and while powered up, crossed my fingers and plugged in the Seagate.All was right in the world and it's been working fine ever since.",true,1,14,"114","B01BV13S7S",true,107.69,"USD",149.99,42.3,28.2,48793,4.8,"https://www.amazon.com/dp/B01BV13S7S","234206.40",false,false,false,false,"Seagate (STEA4000402) Game Drive for Xbox 4TB External Hard Drive Portable HDD – Designed for Xbox One ,Green","https://m.media-amazon.com/images/I/81dGAGz+BQL._AC_UY218_.jpg"
"R1QE32FN9DSTS1","Reviewed in the United States on October 19, 2021",5,"It's pricey, but the SSD expansion card is worth it","I was surprised at how tiny this was. It's a full tb SSD. It's over $200, but you are getting a high end experience, games loading in seconds, as they would on the international SSD.",true,1,14,"114","B01BV13S7S",true,107.69,"USD",149.99,42.3,28.2,48793,4.8,"https://www.amazon.com/dp/B01BV13S7S","234206.40",false,false,false,false,"Seagate (STEA4000402) Game Drive for Xbox 4TB External Hard Drive Portable HDD – Designed for Xbox One ,Green","https://m.media-amazon.com/images/I/81dGAGz+BQL._AC_UY218_.jpg"
"RP5HT9B6XEFIT","Reviewed in the United States on October 22, 2021",4,"Game Memory","Works as intended. Should have been a 2T for the price I’m paying.",true,1,15,"115","B01065S79E",true,84.99,"USD",109.99,25,22.73,48793,4.8,"https://www.amazon.com/dp/B01065S79E","234206.40",false,false,true,false,"Sponsored Ad - Seagate STEA2000403 Game Drive for Xbox STEA2000403-Hard 2 TB-USB 3.0-Green, 2TB","https://m.media-amazon.com/images/I/810ojt3yChL._AC_UY218_.jpg"
"R28UCTWYPK4N3E","Reviewed in the United States on October 22, 2021",4,"Works but expensive","Works but expensive otherwise would give 5 stars",true,1,15,"115","B01065S79E",true,84.99,"USD",109.99,25,22.73,48793,4.8,"https://www.amazon.com/dp/B01065S79E","234206.40",false,false,true,false,"Sponsored Ad - Seagate STEA2000403 Game Drive for Xbox STEA2000403-Hard 2 TB-USB 3.0-Green, 2TB","https://m.media-amazon.com/images/I/810ojt3yChL._AC_UY218_.jpg"
"RCH6HCZPVHCWP","Reviewed in the United States on October 21, 2021",5,"Seagate Game Drive 🔥","It’s fast and works perfect 👍",true,1,15,"115","B01065S79E",true,84.99,"USD",109.99,25,22.73,48793,4.8,"https://www.amazon.com/dp/B01065S79E","234206.40",false,false,true,false,"Sponsored Ad - Seagate STEA2000403 Game Drive for Xbox STEA2000403-Hard 2 TB-USB 3.0-Green, 2TB","https://m.media-amazon.com/images/I/810ojt3yChL._AC_UY218_.jpg"
"R2JAFTVC7NIGVE","Reviewed in the United States on October 21, 2021",5,"Useful Tool","I bought this thinking I needed to transfer files from old Xbox One to new Xbox One X but found out all files are uploaded to cloud. I later use this to store games that I normally install/uninstall so I placed a few favorite games I'll replay w/o the hassle of either choice. I was able to store games like Dead or Alive 5 Last Round w/ 507 characters + costumes which on internal hard drive will cause a slow lag so it was store on this external hard drive instead and Dead or Alive 6 w/ 217 characters + costumes. I read reviews on external hard drive with pros and cons so it's no big deal if it messes up later or last a lifetime.",true,1,15,"115","B01065S79E",true,84.99,"USD",109.99,25,22.73,48793,4.8,"https://www.amazon.com/dp/B01065S79E","234206.40",false,false,true,false,"Sponsored Ad - Seagate STEA2000403 Game Drive for Xbox STEA2000403-Hard 2 TB-USB 3.0-Green, 2TB","https://m.media-amazon.com/images/I/810ojt3yChL._AC_UY218_.jpg"
"R2E2ZSOK69A0TP","Reviewed in the United States on October 20, 2021",5,"Great product","This is a very solid product! Worth the money. It is state of the art and has its own built in heat sink. That’s amazing. One thing I don’t like is the packaging. It’s just sitting there and it isn’t even locked into place or fastened down. It will just fall right out of the package without warning. Be careful everyone. For such a pricey item, it should at least be in a plastic inset that holds it into place.",true,1,15,"115","B01065S79E",true,84.99,"USD",109.99,25,22.73,48793,4.8,"https://www.amazon.com/dp/B01065S79E","234206.40",false,false,true,false,"Sponsored Ad - Seagate STEA2000403 Game Drive for Xbox STEA2000403-Hard 2 TB-USB 3.0-Green, 2TB","https://m.media-amazon.com/images/I/810ojt3yChL._AC_UY218_.jpg"
"R256RRT2938AL1","Reviewed in the United States on October 20, 2021",4,"Works Great But","works great but it want let you play some newer games on it. It says you can download them to it but you have to move them over to your Xbox internal storage but other than that it works great on all other games.",true,1,15,"115","B01065S79E",true,84.99,"USD",109.99,25,22.73,48793,4.8,"https://www.amazon.com/dp/B01065S79E","234206.40",false,false,true,false,"Sponsored Ad - Seagate STEA2000403 Game Drive for Xbox STEA2000403-Hard 2 TB-USB 3.0-Green, 2TB","https://m.media-amazon.com/images/I/810ojt3yChL._AC_UY218_.jpg"
"R2F1GAP4JBNJEH","Reviewed in the United States on October 20, 2021",5,"It's exactly what you think it is","Way too expensive but increases internal storage capacity for the Xbox series x by 1tb.. essential if you're running the latest games.",true,1,15,"115","B01065S79E",true,84.99,"USD",109.99,25,22.73,48793,4.8,"https://www.amazon.com/dp/B01065S79E","234206.40",false,false,true,false,"Sponsored Ad - Seagate STEA2000403 Game Drive for Xbox STEA2000403-Hard 2 TB-USB 3.0-Green, 2TB","https://m.media-amazon.com/images/I/810ojt3yChL._AC_UY218_.jpg"
"R1ZMQI71C2NCSC","Reviewed in the United States on October 20, 2021",5,"Good","Exactly wat we needed",true,1,15,"115","B01065S79E",true,84.99,"USD",109.99,25,22.73,48793,4.8,"https://www.amazon.com/dp/B01065S79E","234206.40",false,false,true,false,"Sponsored Ad - Seagate STEA2000403 Game Drive for Xbox STEA2000403-Hard 2 TB-USB 3.0-Green, 2TB","https://m.media-amazon.com/images/I/810ojt3yChL._AC_UY218_.jpg"
"R1ZM4GJCT6VT9V","Reviewed in the United States on October 20, 2021",4,"Fast But Weird Setup","I was really wanting this from the time I bought my Xbox Series X and finally got it. 1 terabyte is just not enough storage, and frankly, this additional terabyte hardly slakes my thirst for more storage. Games are getting so big, now, I may still have to add USB storage.This device is fast. Load times are noticeably faster. But the set up is weird. The instructions come in the way of a simple graphical sheet that seems to indicate you just plug it in, so I did what most people would do and powered down my unit and plugged this in. After powering up, I transferred some of my games and apps from the internal drive to this without problem.However, when I went to play a game or start an app that I had transferred to the Seagate, I got an error that it would not run. After some sleuthing online, I found someone in a forum relating that he was told to leave the power on while plugging in the device. So I powered down the Xbox, took the Seagate out, powered up the Xbox, and while powered up, crossed my fingers and plugged in the Seagate.All was right in the world and it's been working fine ever since.",true,1,15,"115","B01065S79E",true,84.99,"USD",109.99,25,22.73,48793,4.8,"https://www.amazon.com/dp/B01065S79E","234206.40",false,false,true,false,"Sponsored Ad - Seagate STEA2000403 Game Drive for Xbox STEA2000403-Hard 2 TB-USB 3.0-Green, 2TB","https://m.media-amazon.com/images/I/810ojt3yChL._AC_UY218_.jpg"
"R1QE32FN9DSTS1","Reviewed in the United States on October 19, 2021",5,"It's pricey, but the SSD expansion card is worth it","I was surprised at how tiny this was. It's a full tb SSD. It's over $200, but you are getting a high end experience, games loading in seconds, as they would on the international SSD.",true,1,15,"115","B01065S79E",true,84.99,"USD",109.99,25,22.73,48793,4.8,"https://www.amazon.com/dp/B01065S79E","234206.40",false,false,true,false,"Sponsored Ad - Seagate STEA2000403 Game Drive for Xbox STEA2000403-Hard 2 TB-USB 3.0-Green, 2TB","https://m.media-amazon.com/images/I/810ojt3yChL._AC_UY218_.jpg"
"R25JDX216Z3SEO","Reviewed in the United States on October 18, 2021",5,"grandson love it.","Grandsongift.",true,1,16,"116","B098Y92BLD",true,39.99,"USD",59.99,20,33.34,123,4.7,"https://www.amazon.com/dp/B098Y92BLD","578.10",false,false,false,false,"NBA 2K22 - Xbox One","https://m.media-amazon.com/images/I/81-UyihCc8L._AC_UY218_.jpg"
"R2ACO7JQW5P3GY","Reviewed in the United States on October 13, 2021",5,"Made Him stomp and Shout!","I have no idea really, but when your oldest Grandson asks you for this and you get it for him, it ends up being a gift for ALL your Grandkids",true,1,16,"116","B098Y92BLD",true,39.99,"USD",59.99,20,33.34,123,4.7,"https://www.amazon.com/dp/B098Y92BLD","578.10",false,false,false,false,"NBA 2K22 - Xbox One","https://m.media-amazon.com/images/I/81-UyihCc8L._AC_UY218_.jpg"
"R15JA17C24FKSS","Reviewed in the United States on October 12, 2021",5,"All aspects of purchase were fantastically smooth and great game, too.","Awesome game. Challenging, but awesome.",true,1,16,"116","B098Y92BLD",true,39.99,"USD",59.99,20,33.34,123,4.7,"https://www.amazon.com/dp/B098Y92BLD","578.10",false,false,false,false,"NBA 2K22 - Xbox One","https://m.media-amazon.com/images/I/81-UyihCc8L._AC_UY218_.jpg"
"R3HRCGKRZWVB39","Reviewed in the United States on October 11, 2021",5,"My 11 years son love it","My son love it",true,1,16,"116","B098Y92BLD",true,39.99,"USD",59.99,20,33.34,123,4.7,"https://www.amazon.com/dp/B098Y92BLD","578.10",false,false,false,false,"NBA 2K22 - Xbox One","https://m.media-amazon.com/images/I/81-UyihCc8L._AC_UY218_.jpg"
"RLLL7ZCL9YDGD","Reviewed in the United States on October 8, 2021",5,"It keeps my son busy","It is better so my son doesn't be bored",true,1,16,"116","B098Y92BLD",true,39.99,"USD",59.99,20,33.34,123,4.7,"https://www.amazon.com/dp/B098Y92BLD","578.10",false,false,false,false,"NBA 2K22 - Xbox One","https://m.media-amazon.com/images/I/81-UyihCc8L._AC_UY218_.jpg"
"RI493468GK3K3","Reviewed in the United States on October 5, 2021",5,"My son loves his game","Good game my sons loves it",true,1,16,"116","B098Y92BLD",true,39.99,"USD",59.99,20,33.34,123,4.7,"https://www.amazon.com/dp/B098Y92BLD","578.10",false,false,false,false,"NBA 2K22 - Xbox One","https://m.media-amazon.com/images/I/81-UyihCc8L._AC_UY218_.jpg"
"RVFAV182VSLLK","Reviewed in the United States on October 4, 2021",5,"Good Game","I bought this for my nephew, and he enjoyed the game very much.He said the graphics and gameplay were great and much better than previous versions of this franchise.",true,1,16,"116","B098Y92BLD",true,39.99,"USD",59.99,20,33.34,123,4.7,"https://www.amazon.com/dp/B098Y92BLD","578.10",false,false,false,false,"NBA 2K22 - Xbox One","https://m.media-amazon.com/images/I/81-UyihCc8L._AC_UY218_.jpg"
"R1H0WE1JTB867Q","Reviewed in the United States on September 16, 2021",5,"Came in good condition","Came in good condition",true,1,16,"116","B098Y92BLD",true,39.99,"USD",59.99,20,33.34,123,4.7,"https://www.amazon.com/dp/B098Y92BLD","578.10",false,false,false,false,"NBA 2K22 - Xbox One","https://m.media-amazon.com/images/I/81-UyihCc8L._AC_UY218_.jpg"
"R39T50M8UMI74O","Reviewed in the United States on October 22, 2021",5,"Came in the mail unscathed","The box that it came in was quite messed up but when I open it up the controller was just fine. Works %100 fine. Amazing & thank you!",true,1,17,"117","B08ZNQN1FP",false,0,"USD",0,0,0,50487,4.7,"https://www.amazon.com/dp/B08ZNQN1FP","237288.90",false,false,false,false,"Xbox Wireless Controller – Electric Volt for Xbox Series X|S, Xbox One, and Windows 10 Devices","https://m.media-amazon.com/images/I/61JNP8M84fS._AC_UY218_.jpg"
"R2FIDFKGEXNEIJ","Reviewed in the United States on October 21, 2021",1,"Malfunction after 8 months of use","The controller worked great for 8 months, and then all of a sudden the right stick started double scrolling/continuously moved upward without input.This seems to be very common with this gen controller... Looked online and there's no way to fix and since I cannot return I am rating this one star.",true,1,17,"117","B08ZNQN1FP",false,0,"USD",0,0,0,50487,4.7,"https://www.amazon.com/dp/B08ZNQN1FP","237288.90",false,false,false,false,"Xbox Wireless Controller – Electric Volt for Xbox Series X|S, Xbox One, and Windows 10 Devices","https://m.media-amazon.com/images/I/61JNP8M84fS._AC_UY218_.jpg"
"R28XONR5KJDDE5","Reviewed in the United States on October 21, 2021",5,"muy melo","melisimo",true,1,17,"117","B08ZNQN1FP",false,0,"USD",0,0,0,50487,4.7,"https://www.amazon.com/dp/B08ZNQN1FP","237288.90",false,false,false,false,"Xbox Wireless Controller – Electric Volt for Xbox Series X|S, Xbox One, and Windows 10 Devices","https://m.media-amazon.com/images/I/61JNP8M84fS._AC_UY218_.jpg"
"R3PGT0T3KEJBHI","Reviewed in the United States on October 21, 2021",5,"It works","This gets 5 stars because it functions as it should… but there are some things to note for the cheap people like me.1. It comes with a couple Duracell batteries which is nice but the device itself does not have an inner battery than can be charged via usb-c.2. When plugged in (to my pc running windows 10) it works perfectly fine but there is always a Microsoft Visual C++ Runtime Error that pops up and I haven’t troubleshooted it yet because it doesn’t seem to affect the functionality of the controller.3. It does not work with my cheap wireless dongle that plugs into the pc. Given that the cheap dongle I have was an absolute nightmare to get working with 360 controllers in the first place, this didn’t surprise me but is worth noting if you don’t have Bluetooth and want to be wireless.",true,1,17,"117","B08ZNQN1FP",false,0,"USD",0,0,0,50487,4.7,"https://www.amazon.com/dp/B08ZNQN1FP","237288.90",false,false,false,false,"Xbox Wireless Controller – Electric Volt for Xbox Series X|S, Xbox One, and Windows 10 Devices","https://m.media-amazon.com/images/I/61JNP8M84fS._AC_UY218_.jpg"
"RA9JMB3OC42RI","Reviewed in the United States on October 21, 2021",5,"excelent","better than expected",true,1,17,"117","B08ZNQN1FP",false,0,"USD",0,0,0,50487,4.7,"https://www.amazon.com/dp/B08ZNQN1FP","237288.90",false,false,false,false,"Xbox Wireless Controller – Electric Volt for Xbox Series X|S, Xbox One, and Windows 10 Devices","https://m.media-amazon.com/images/I/61JNP8M84fS._AC_UY218_.jpg"
"RI7MYC9FVNKNF","Reviewed in the United States on October 20, 2021",3,"Signal get lost","The controller is okay, the quality feels so good buttons and pads and it is so comfortable, however while I’m playing some times it just stops working and the light starts blinking, it comes back to normal after few seconds so my guess is that the signal gets lost and it is trying to reconnect, batteries are new so that’s not the problem, I definitely don’t recommend this one for online games, I haven’t tried it using a cable though but if I have to use the cable then I would have bought a better option and for the same price or less.By the way, the problem I mentioned only happens one or two times during 2 hours of playing, it never happens to my ps4 controller (which I also connect to the pc)",true,1,17,"117","B08ZNQN1FP",false,0,"USD",0,0,0,50487,4.7,"https://www.amazon.com/dp/B08ZNQN1FP","237288.90",false,false,false,false,"Xbox Wireless Controller – Electric Volt for Xbox Series X|S, Xbox One, and Windows 10 Devices","https://m.media-amazon.com/images/I/61JNP8M84fS._AC_UY218_.jpg"
"RP05D6LOV0GTM","Reviewed in the United States on October 19, 2021",5,"Great controller","I love all of the minor improvements over the Xbox One controller, I was in need of a new one.",true,1,17,"117","B08ZNQN1FP",false,0,"USD",0,0,0,50487,4.7,"https://www.amazon.com/dp/B08ZNQN1FP","237288.90",false,false,false,false,"Xbox Wireless Controller – Electric Volt for Xbox Series X|S, Xbox One, and Windows 10 Devices","https://m.media-amazon.com/images/I/61JNP8M84fS._AC_UY218_.jpg"
"R3BIIXYCAII5YX","Reviewed in the United States on October 19, 2021",5,"Husband likes it","I broke my husbands original one and had to get him anew one. He loved it! Unique color. He said was his best birthday present this year. If he is happy, I’m happy hahah",true,1,17,"117","B08ZNQN1FP",false,0,"USD",0,0,0,50487,4.7,"https://www.amazon.com/dp/B08ZNQN1FP","237288.90",false,false,false,false,"Xbox Wireless Controller – Electric Volt for Xbox Series X|S, Xbox One, and Windows 10 Devices","https://m.media-amazon.com/images/I/61JNP8M84fS._AC_UY218_.jpg"
"RH26GMSCR5FN0","Reviewed in the United States on October 19, 2021",4,"It's really good just I wish I bought a darker color becuase it gets dirty cause its white","I love it it was a big upgrade to the first gen controller I was using before but the color is the problem for me but I love it anyways",true,1,17,"117","B08ZNQN1FP",false,0,"USD",0,0,0,50487,4.7,"https://www.amazon.com/dp/B08ZNQN1FP","237288.90",false,false,false,false,"Xbox Wireless Controller – Electric Volt for Xbox Series X|S, Xbox One, and Windows 10 Devices","https://m.media-amazon.com/images/I/61JNP8M84fS._AC_UY218_.jpg"
"R3TV836BU4V1RJ","Reviewed in the United States on October 19, 2021",3,"Its Ok but...","It's nice but the fact it took forever to arrive and now has issues recognizing rechargeable battery packs is annoying. I specifically use rechargeable as they always lasted longer in my old controller but now my controller has issues turning on regardless of battery",true,1,17,"117","B08ZNQN1FP",false,0,"USD",0,0,0,50487,4.7,"https://www.amazon.com/dp/B08ZNQN1FP","237288.90",false,false,false,false,"Xbox Wireless Controller – Electric Volt for Xbox Series X|S, Xbox One, and Windows 10 Devices","https://m.media-amazon.com/images/I/61JNP8M84fS._AC_UY218_.jpg"
"cr-translate-1251574170",,,"","",false,1,18,"118","B095JNZGC4",true,39.88,"USD",44.99,5.11,11.36,644,4.5,"https://www.amazon.com/dp/B095JNZGC4","2898.00",false,false,false,false,"PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Contro...","https://m.media-amazon.com/images/I/710YJoU9evS._AC_UY218_.jpg"
"R10QZZB01L1NVV","Reviewed in the United States on October 22, 2021",3,"Packaging","So I received my package and the package it came in wasn't even sealed properly and the product box had no tamper seal tapes on it.",true,1,18,"118","B095JNZGC4",true,39.88,"USD",44.99,5.11,11.36,644,4.5,"https://www.amazon.com/dp/B095JNZGC4","2898.00",false,false,false,false,"PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Contro...","https://m.media-amazon.com/images/I/710YJoU9evS._AC_UY218_.jpg"
"R1RIGD4R3S41DM","Reviewed in the United States on October 18, 2021",3,"Looks cool but has issues","The lights work well and I like the additional buttons that you can program. The remote does have audio issues however. The aux input on the remote makes the audio sound tinny and you can hear yourself slightly when you’re in a voice chat. It’s not a complete game changer but I don’t recommend the product.",true,1,18,"118","B095JNZGC4",true,39.88,"USD",44.99,5.11,11.36,644,4.5,"https://www.amazon.com/dp/B095JNZGC4","2898.00",false,false,false,false,"PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Contro...","https://m.media-amazon.com/images/I/710YJoU9evS._AC_UY218_.jpg"
"R3M1LKABS5GO7N","Reviewed in the United States on October 16, 2021",3,"Awesome but...","Looks amazing but the left analog is basically broken after 3 months of use never dropped",true,1,18,"118","B095JNZGC4",true,39.88,"USD",44.99,5.11,11.36,644,4.5,"https://www.amazon.com/dp/B095JNZGC4","2898.00",false,false,false,false,"PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Contro...","https://m.media-amazon.com/images/I/710YJoU9evS._AC_UY218_.jpg"
"R3EPTMBQJJDXRP","Reviewed in the United States on October 15, 2021",1,"Up on the D pad broken upon arrival","Just unboxed this and was setting it up. One of the settings is to adjust the brightness by pushing up on the D pad button. I tried and noticed that nothing was happening. I went to the xbox dashboard and tried navigating with the D pad. All directions work except the up portion of the D pad.",true,1,18,"118","B095JNZGC4",true,39.88,"USD",44.99,5.11,11.36,644,4.5,"https://www.amazon.com/dp/B095JNZGC4","2898.00",false,false,false,false,"PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Contro...","https://m.media-amazon.com/images/I/710YJoU9evS._AC_UY218_.jpg"
"R2HJ1GS22A9JNK","Reviewed in the United States on October 14, 2021",5,"Works as expected","Easy to change colors and button mapping. Has share button just like series x/s though feels like past gen model.",true,1,18,"118","B095JNZGC4",true,39.88,"USD",44.99,5.11,11.36,644,4.5,"https://www.amazon.com/dp/B095JNZGC4","2898.00",false,false,false,false,"PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Contro...","https://m.media-amazon.com/images/I/710YJoU9evS._AC_UY218_.jpg"
"R1D10HKKLYOKQ6","Reviewed in the United States on October 13, 2021",5,"Awesome","It’s an awesome controller. Feels great. Nice weight and responsive.",true,1,18,"118","B095JNZGC4",true,39.88,"USD",44.99,5.11,11.36,644,4.5,"https://www.amazon.com/dp/B095JNZGC4","2898.00",false,false,false,false,"PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Contro...","https://m.media-amazon.com/images/I/710YJoU9evS._AC_UY218_.jpg"
"RESJV84DWJXZ1","Reviewed in the United States on October 10, 2021",2,"No audio through headset","The audio when my headset is plugged in went out after barely a week of using it my headset works on my other controller but not this one sadly I enjoy the remote tho",true,1,18,"118","B095JNZGC4",true,39.88,"USD",44.99,5.11,11.36,644,4.5,"https://www.amazon.com/dp/B095JNZGC4","2898.00",false,false,false,false,"PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Contro...","https://m.media-amazon.com/images/I/710YJoU9evS._AC_UY218_.jpg"
"RNIBOJ0A9ZA4A","Reviewed in the United States on October 10, 2021",5,"Excelente producto!","Excelente producto, lo uso en el PC y sin ningún problema.",true,1,18,"118","B095JNZGC4",true,39.88,"USD",44.99,5.11,11.36,644,4.5,"https://www.amazon.com/dp/B095JNZGC4","2898.00",false,false,false,false,"PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Contro...","https://m.media-amazon.com/images/I/710YJoU9evS._AC_UY218_.jpg"
"RM8T17B5NO58O","Reviewed in the United States on October 7, 2021",5,"Excelente","Es súper cómodo, súper rápida la conexión: plug and play en Windows. Las luces muy personalizables. Me gustó mucho.",true,1,18,"118","B095JNZGC4",true,39.88,"USD",44.99,5.11,11.36,644,4.5,"https://www.amazon.com/dp/B095JNZGC4","2898.00",false,false,false,false,"PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Contro...","https://m.media-amazon.com/images/I/710YJoU9evS._AC_UY218_.jpg"
